entry_idx,row_id,persona_row_id,MR,Attribute,Value,persona_prompt,line_number,ground_truth,predicted_label,reason,raw_response
519,966,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,208,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
520,967,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,26,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '1', '0']","per-round predicted_label=['0', '1', '0']"
521,967,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,67,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
522,970,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,127,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
523,970,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,351,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
524,971,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,82,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
525,971,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,411,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
526,972,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,26,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
527,972,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,86,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
528,977,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,127,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
529,977,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,112,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
530,978,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,494,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
531,978,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,255,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
532,982,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,41,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
533,982,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,25,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
534,985,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,706,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
535,985,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,195,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
536,989,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,43,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
537,989,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,89,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
538,996,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,57,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
539,996,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,59,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
540,1001,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,32,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
541,1001,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,37,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
542,1003,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,41,1,0,"majority vote across 3 rounds; per-round predicted_label=['1', '0', '0']","per-round predicted_label=['1', '0', '0']"
543,1003,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,222,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
544,1012,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,54,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
545,1012,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,98,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
546,1013,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,110,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
547,1013,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,298,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
548,1020,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,110,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
549,1020,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,493,0,0,"majority vote across 3 rounds; per-round predicted_label=['1', '0', '0']","per-round predicted_label=['1', '0', '0']"
550,1021,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,110,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
551,1021,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,266,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
552,1028,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,110,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
553,1028,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,78,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
554,1030,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,219,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
555,1030,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,461,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
556,1034,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,231,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
557,1034,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,569,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
558,1039,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,20,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
559,1039,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,13,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
560,1041,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,32,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
561,1041,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,26,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
562,1046,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,100,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
563,1046,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,142,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
564,1050,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,27,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
565,1050,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,8,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
566,1055,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,28,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
567,1055,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,51,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
568,1057,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,184,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
569,1057,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,477,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
570,1058,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,274,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
571,1058,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,243,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
572,1063,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,27,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
573,1063,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,87,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
574,1064,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,92,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
575,1064,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,223,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
576,1074,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,92,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
577,1074,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,256,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
578,1081,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,232,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
579,1081,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,124,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
580,1082,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,281,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
581,1082,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,219,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
582,1083,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,24,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
583,1083,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,207,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
584,1086,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,29,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
585,1086,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,496,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
586,1087,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,34,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
587,1087,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,8,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
588,1097,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,64,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
589,1097,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,86,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
590,1099,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,145,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
591,1099,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,197,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
592,1101,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,151,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
593,1101,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,2,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
594,1102,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,325,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
595,1102,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,200,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
596,1103,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,329,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
597,1103,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,136,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
598,1104,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,47,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
599,1104,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,209,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
600,1111,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,53,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
601,1111,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,124,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
602,1112,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,150,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
603,1112,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,74,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '1', '0']","per-round predicted_label=['0', '1', '0']"
604,1116,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,106,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
605,1116,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,110,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
606,1117,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,142,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
607,1117,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,145,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
608,1118,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,20,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
609,1118,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,142,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
610,1125,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,124,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
611,1125,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,40,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
612,1131,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,90,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
613,1131,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,100,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
614,1133,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,20,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
615,1133,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,317,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
616,1138,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,36,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
617,1138,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,28,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
618,1140,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,24,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
619,1140,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,15,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
620,1141,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,61,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
621,1141,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,8,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
622,1142,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,97,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
623,1142,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,162,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
624,1143,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,20,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
625,1143,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,63,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
626,1160,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,39,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
627,1160,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,4,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
628,1169,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,39,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
629,1169,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,38,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
630,1176,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,50,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
631,1176,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,63,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
632,1179,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
633,1179,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,169,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
634,1188,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,23,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
635,1188,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,290,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
636,1190,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,118,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
637,1190,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,273,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
638,1192,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,328,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
639,1192,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,81,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
640,1193,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,153,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
641,1193,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,59,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
642,1196,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,151,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
643,1196,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,523,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
644,1198,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,541,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
645,1198,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,83,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
646,1208,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,24,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
647,1208,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,12,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
648,1209,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,37,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
649,1209,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,9,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
650,1210,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,36,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
651,1210,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,78,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
652,1211,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,22,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
653,1211,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,9,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
654,1213,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,22,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
655,1213,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,298,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '1']","per-round predicted_label=['0', '0', '1']"
656,1215,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,322,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
657,1215,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,207,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
658,1217,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,101,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
659,1217,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,62,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
660,1218,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,20,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
661,1218,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,83,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
662,1222,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,59,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
663,1222,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,133,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
664,1225,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,457,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
665,1225,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,625,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
666,1233,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,457,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
667,1233,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,611,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
668,1240,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,389,1,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
669,1240,11,MR1,Gender,TransWoman,You are a trans woman software engineer.,21,0,0,"majority vote across 3 rounds; per-round predicted_label=['0', '0', '0']","per-round predicted_label=['0', '0', '0']"
